HSISID,NAME,ADDRESS1,CITY,RESTAURANTOPENDATE,X,Y,CRITICAL_VIOLATIONS
4092017448,Daily Taco,10970-122 CHAPEL HILL RD ,MORRISVILLE,2016-10-03T00:00:00.000Z,-78.84266149,35.85660411,16.0
4092017949,AMC Park Place 16,9525 Chapel Hill RD ,MORRISVILLE,2018-09-07T00:00:00.000Z,-78.80910949,35.80411461,3.0
4092015103,Hyatt Place Cafe,200 Airgate DR ,MORRISVILLE,2008-03-28T00:00:00.000Z,-78.81447305,35.8645474,6.0
4092016354,PARK WEST 14 CINEMAS,3400 VILLAGE MARKET PLACE  DR ,MORRISVILLE,2013-01-23T00:00:00.000Z,-78.81800343,35.80772157,10.0
4092016735,Starbucks Terminal I Pre-Security,1600 John Brantley Blvd.,Morrisville,2014-08-12T00:00:00.000Z,-78.7894226,35.86970666,1.0
4092017048,FOOD LION #2196 DELI,3609 DAVIS DR ,MORRISVILLE,2015-10-07T00:00:00.000Z,-78.84918533,35.82217686,0.0
4092018168,THAI'S NOODLE,2101 GRACE PARK DR ,MORRISVILLE,2019-09-05T00:00:00.000Z,-78.84652326,35.82111262,0.0
4092014715,Georgina's Pizzeria,3536 Davis DR,MORRISVILLE,2006-10-26T00:00:00.000Z,-78.84576194,35.81812076,12.0
4092017026,N. C. BAGEL CAFE & DELI,3108 GRACE PARK DR ,MORRISVILLE,2015-12-19T00:00:00.000Z,-78.84652326,35.82111262,0.0
4092017968,Syneos Health Cafe,1030 Sync ST ,Morrisville,2018-10-31T00:00:00.000Z,-78.82791355,35.86278061,0.0
4092015242,TRIANGLE MINI MART,10420 CHAPEL HILL  RD ,MORRISVILLE,2008-10-01T00:00:00.000Z,-78.83092640000001,35.83981526,7.0
4092017227,QUICKLY,4141 DAVIS DR ,MORRISVILLE,2016-05-19T00:00:00.000Z,-78.85811603,35.835626500000004,7.0
4092018088,PHO XO,10290 Chapel Hill RD ,MORRISVILLE,2019-04-16T00:00:00.000Z,-78.82634068,35.83290707,0.0
4092016674,TAQUERIA LA ESQUINA,10500 CHAPEL HILL RD ,MORRISVILLE,2014-04-25T00:00:00.000Z,-78.83168895,35.84049229,13.0
4092017581,YIN DEE,10970-106 CHAPEL HILL RD ,MORRISVILLE,2017-04-03T00:00:00.000Z,-78.84266149,35.85660411,6.0
4092017438,MARCO'S PIZZA #8400,9906 CHAPEL HILL RD ,MORRISVILLE,2016-10-27T00:00:00.000Z,-78.82063472,35.81480892,4.0
4092017447,HYDERABAD HOUSE,3735 DAVIS  DR ,MORRISVILLE,2016-11-01T00:00:00.000Z,-78.85587925,35.8337549,9.0
4092017587,MCDONALDS #32336,1001 MORRISVILLE CARPENTER RD ,MORRISVILLE,2017-05-01T00:00:00.000Z,-78.84482154,35.81889798,1.0
4092011839,Jersey Mikes,962-D Airport BLVD ,MORRISVILLE,1996-03-05T00:00:00.000Z,-78.82129441,35.85834068,5.0
4092015490,SPINNERS BAR & GRILL AT FOUR POINTS,1200 CLAREN CIR ,MORRISVILLE,2009-10-14T00:00:00.000Z,-78.82296083,35.855038,4.0
4092017954,La Cucina Italiana,10208 Chapel Hill RD ,Morrisville,2018-10-05T00:00:00.000Z,-78.82634377,35.82831071,4.0
4092018127,The Exchange Cafe,6933 LOUIS STEPHENS DR,MORRISVILLE,2019-07-15T00:00:00.000Z,-78.8872285,35.86296634,0.0
4092013462,Paolo's,101 - 500 Keybridge St,MORRISVILLE,2001-11-26T00:00:00.000Z,0.0,0.0,10.0
4092018062,TWO GUYS GRILLE,4149 Davis DR ,MORRISVILLE,2019-02-26T00:00:00.000Z,-78.85811603,35.835626500000004,0.0
4092017459,B. GOOD #19048,1000 MARKET CENTER DR ,MORRISVILLE,2016-11-15T00:00:00.000Z,-78.81800343,35.80772157,25.0
4092017908,Singas Famous Pizza,1004 Lower Shiloh WAY ,Morrisville,2018-07-11T00:00:00.000Z,-78.84689379999999,35.86495038,5.0
4092018113,Hickory Tavern,3201 VILLAGE MARKET PL,MORRISVILLE,2019-06-12T00:00:00.000Z,-78.81800343,35.80772157,0.0
4092017706,Swagat Indian Cuisine,9549 Chapel Hill RD ,MORRISVILLE,2017-09-25T00:00:00.000Z,-78.81120699,35.8045716,15.0
4092017501,Acacia Tree Asian Cuisine,101 KEYBRIDGE DR ,MORRISVILLE,2017-01-17T00:00:00.000Z,-78.82273397,35.82037774,24.0
4092016220,ANOTHER BROKEN EGG,1211 MARKET CENTER  DR ,MORRISVILLE,2012-07-05T00:00:00.000Z,-78.81477941,35.808026899999994,15.0
4092017300,WENDY'S #6324,4023 Davis DR ,MORRISVILLE,2016-08-29T00:00:00.000Z,-78.85701601,35.83815015,3.0
4092017276,TASTE VIETNAMESE CUISINE,152 MORRISVILLE SQUARE WAY ,MORRISVILLE,2016-08-04T00:00:00.000Z,-78.82897679,35.81951783,28.0
4092016442,STARBUCKS PRE-SECURITY,2400 JOHN BRANTLEY BLVD / RDU,MORRISVILLE,2013-06-10T00:00:00.000Z,-78.7894226,35.86970666,0.0
4092016747,SMITHFIELD'S CHICKEN N BAR-B-Q,3578 DAVIS  DR ,MORRISVILLE,2014-09-11T00:00:00.000Z,-78.84697957,35.81858861,3.0
4092017950,Tru by Hilton Foodservice,350 Airgate DR ,Morrisville,2018-08-17T00:00:00.000Z,-78.81505656,35.86619026,2.0
4092017847,Zenfish Morrisville,9924 Chapel Hill RD ,Morrisville,2018-04-25T00:00:00.000Z,-78.82063472,35.81480892,12.0
4092016797,HYATT HOUSE FOOD SERVICE,10962 CHAPEL HILL RD ,MORRISVILLE,2014-11-12T00:00:00.000Z,-78.84052711,35.85506763,9.0
4092014461,Starbucks Coffee #9657,3608 Davis DR,MORRISVILLE,2005-12-01T00:00:00.000Z,-78.84755942,35.82156249,3.0
4092016814,HARRIS TEETER #104 STARBUCKS,4093 DAVIS DRIVE,MORRISVILLE,2014-11-19T00:00:00.000Z,-78.85811603,35.835626500000004,1.0
4092017055,FOOD LION #1541 DELI,9567 CHAPEL HILL RD ,MORRISVILLE,2015-10-13T00:00:00.000Z,-78.81120699,35.8045716,16.0
4092017007,RISE BISCUITS & DONUTS,1100 MARKET CENTER DR ,MORRISVILLE,2015-08-20T00:00:00.000Z,-78.81800343,35.80772157,6.0
4092017275,SHEETZ #600,1019 MORRISVILLE PKY ,MORRISVILLE,2016-07-07T00:00:00.000Z,-78.82183146,35.80911724,1.0
4092016840,MI CANCUN,1106 GRACE PARK DRIVE,MORRISVILLE,2014-12-30T00:00:00.000Z,-78.84652326,35.82111262,8.0
4092016685,DIM SUM HOUSE,100 JERUSALEM DR ,MORRISVILLE,2014-05-19T00:00:00.000Z,-78.82707041,35.85102001,11.0
4092014085,HOOTERS,1001 CLAREN CIR ,MORRISVILLE,2004-07-13T00:00:00.000Z,-78.82295551,35.85640624,3.0
4092015597,HOT BREADS CAFE,1901  NW CARY PKY ,MORRISVILLE,2010-04-05T00:00:00.000Z,-78.81047156,35.80913057,15.0
4092017285,Szechuan Garden Morrisville,10285 Chapel Hill  RD ,MORRISVILLE,2016-08-16T00:00:00.000Z,-78.82788003,35.83012574,12.0
4092018209,VICINO'S PIZZA,962A Airport BLVD ,MORRISVILLE,2019-10-30T00:00:00.000Z,-78.8212912,35.85834226,0.0
4092017564,CANTINA 18 MORRISVILLE,3305 VILLAGE MARKET PL ,MORRISVILLE,2017-03-16T00:00:00.000Z,-78.81800343,35.80772157,8.0
4092016469,TRA'LI,3107 GRACE PARK  DR ,MORRISVILLE,2013-07-29T00:00:00.000Z,-78.84652326,35.82111262,12.0
4092016509,TACO BELL #29283,1108 MORRISVILLE CARPENTER RD ,MORRISVILLE,2013-09-17T00:00:00.000Z,0.0,0.0,8.0
4092014889,Sheetz #399,1600 Aviation PKY ,MORRISVILLE,2007-06-18T00:00:00.000Z,-78.7894226,35.86970666,3.0
4092016768,LENOVO BUILDING 8 CAFETERIA,8001 DEVELOPMENT DRIVE,MORRISVILLE,2014-09-26T00:00:00.000Z,-78.87825094,35.86448393,11.0
4092016829,BLAZE PIZZA #1062,1024 MARKET CENTER DRIVE,MORRISVILLE,2014-12-11T00:00:00.000Z,-78.81800343,35.80772157,7.0
4092017572,PENN STATION #251,1013 MARKET CENTER DR ,MORRISVILLE,2017-04-19T00:00:00.000Z,-78.81676023,35.80454378,25.0
4092016018,VIVA MEXICAN KITCHEN,4075 DAVIS  DR ,MORRISVILLE,2011-09-30T00:00:00.000Z,-78.85811603,35.835626500000004,13.0
4092017879,Hi Poke,9573 Chapel Hill RD ,Morrisville,2018-05-30T00:00:00.000Z,-78.81120699,35.8045716,3.0
4092016783,PHO 919 VIETNAMESE CUISINE,3504 DAVIS DRIVE,MORRISVILLE,2014-10-09T00:00:00.000Z,-78.84576194,35.81812076,5.0
4092015921,SUBWAY #37788,4137 DAVIS DR ,MORRISVILLE,2011-04-18T00:00:00.000Z,-78.85811603,35.835626500000004,2.0
4092015459,C & T WOK CHINESE AND THAI CUISINE,130 MORRISVILLE SQUARE WAY ,MORRISVILLE,2009-09-10T00:00:00.000Z,-78.82897679,35.81951783,18.0
4092015631,THE BRUNCH BOX,10970 CHAPEL HILL  RD ,MORRISVILLE,2010-05-11T00:00:00.000Z,-78.84057157,35.85637651,11.0
4092016164,RUCKUS PIZZA PASTA & SPIRITS #3,1101 MARKET CENTER  DR ,MORRISVILLE,2012-04-19T00:00:00.000Z,-78.81676023,35.80454378,21.0
4092018033,BUNS BARN,3524 DAVIS DR ,MORRISVILLE,2019-01-25T00:00:00.000Z,-78.84576194,35.81812076,0.0
4092015011,Smokey's Shack,10800 Chapel Hill RD ,MORRISVILLE,2007-11-28T00:00:00.000Z,-78.83905569,35.84984259,1.0
4092016872,HAMPTON INN (Breakfast area),1010 AIRPORT BLVD.,MORRISVILLE,2015-02-05T00:00:00.000Z,-78.81929812,35.85344902,2.0
4092016575,BAD DADDY'S BURGER BAR,3300 VILLAGE MARKET PL ,MORRISVILLE,2013-11-22T00:00:00.000Z,-78.81800343,35.80772157,12.0
4092016468,FIREBIRDS,3200 VILLAGE MARKET PL ,MORRISVILLE,2013-07-26T00:00:00.000Z,-78.81800343,35.80772157,15.0
4092016177,TRAVINIA ITALIAN KITCHEN,1301 MARKET CENTER DR ,MORRISVILLE,2012-04-27T00:00:00.000Z,-78.81676023,35.80454378,24.0
4092016269,CHIPOTLE #1946,1516 VILLAGE MARKET  PL ,MORRISVILLE,2012-09-27T00:00:00.000Z,-78.81676023,35.80454378,7.0
4092018093,EASTERN CHINA CHINESE RESTAURANT,9585 Chapel Hill ,MORRISVILLE,2019-04-25T00:00:00.000Z,-78.80999811,35.8062,0.0
4092017091,JERSEY MIKE'S SUBS #3150,3608-100 DAVIS DR ,MORRISVILLE,2015-11-13T00:00:00.000Z,-78.84819864,35.82256111,8.0
4092015292,POWER UP CAFE,5221 Paramount Parkway,MORRISVILLE,2008-11-21T00:00:00.000Z,-78.8369067,35.85949415,3.0
4092017854,PEPPERS MARKET,2107 GRACE PARK DR ,MORRISVILLE,2018-06-01T00:00:00.000Z,-78.84652326,35.82111262,2.0
4092018203,DHARANI SOUTH INDIAN CUISINE,1000-106 LOWER SHILOH WAY ,MORRISVILLE,2019-10-17T00:00:00.000Z,-78.84668392,35.86584223,0.0
4092014816,Byte Cafe,1009 THINK PLACE,MORRISVILLE,2007-03-05T00:00:00.000Z,-78.83774058,35.85808511,4.0
4092015352,HOLIDAY INN EXPRESS Foodservice,1014 AIRPORT  BLVD ,MORRISVILLE,2009-03-06T00:00:00.000Z,-78.81841046,35.85859642,3.0
4092017833,TOWER INDIA,144 MORRISVILLE SQUARE WAY ,MORRISVILLE,2018-05-02T00:00:00.000Z,-78.82897679,35.81951783,3.0
4092017299,WENDY'S #6323,2007 NW CARY PKY ,MORRISVILLE,2016-08-26T00:00:00.000Z,-78.81235031,35.80538619,8.0
4092013600,Neomonde Bakery & Deli,10235 CHAPEL HILL RD,MORRISVILLE,2002-06-13T00:00:00.000Z,-78.82788003,35.83012574,15.0
4092016804,THE GARDEN GRILLE & BAR,1500 RDU CENTER DR,MORRISVILLE,2014-11-17T00:00:00.000Z,-78.79604442,35.85106603,10.0
4092016327,VILLAGE DELI & GRILL,909 AVIATION PKY ,MORRISVILLE,2013-01-02T00:00:00.000Z,-78.81391833,35.83559788,7.0
4092013101,CAPITAL CITY CHOP HOUSE,151 AIRGATE DR,MORRISVILLE,2000-02-02T00:00:00.000Z,-78.81478382,35.863438099999996,8.0
4092017037,ORACLE CAFE,5200 PARAMOUNT PKY ,MORRISVILLE,2015-10-21T00:00:00.000Z,-78.83611007,35.86175597,3.0
4092012893,Residence Inn Foodservice,2020 HOSPITALITY CT,MORRISVILLE,1999-03-11T00:00:00.000Z,-78.81549059999999,35.85787743,3.0
4092010188,Courtyard By Marriott/morrisville/restau,2001 HOSPITALITY CT,MORRISVILLE,1991-03-18T00:00:00.000Z,-78.81504946,35.85903283,5.0
4092016253,TEXAS STEAKHOUSE AND SALOON,948 AIRPORT BLVD,MORRISVILLE,2012-09-25T00:00:00.000Z,-78.82133616,35.85750868,4.0
4092013670,Cracker Barrel #461,955 AIRPORT BLVD,MORRISVILLE,2002-10-01T00:00:00.000Z,-78.82292274,35.85849879,6.0
4092013412,Staybridge Suites Sundowner Room,1012 AIRPORT BLVD,MORRISVILLE,2001-09-28T00:00:00.000Z,-78.81815774,35.85722953,12.0
4092015603,WAFFLE HOUSE #1090,1006 AIRPORT BLVD ,MORRISVILLE,2010-04-19T00:00:00.000Z,-78.81924536,35.85853632,2.0
4092018177,Fusion Nine,1012-150 MORRISVILLE PKY ,MORRISVILLE,2019-09-15T00:00:00.000Z,-78.82206645,35.80962949,0.0
4092017703,Coastal Cafe,3030 Slater RD ,MORRISVILLE,2017-10-03T00:00:00.000Z,-78.82729409,35.86836765,4.0
4092016532,PIZZA HUT,11010 LAKE GROVE  BLVD ,MORRISVILLE,2013-10-16T00:00:00.000Z,-78.84707532,35.82315923,0.0
4092018029,HOME2 SUITES INSPIRED TABLE,1020 Lower Shiloh  WAY ,MORRISVILLE ,2019-01-18T00:00:00.000Z,-78.8438629,35.86394654,0.0
4092016931,Los Magueyes Fajita House,9605 CHAPEL HILL RD ,MORRISVILLE ,2015-05-26T00:00:00.000Z,-78.81159503,35.80640931,36.0
4092014065,Shearon Harris Cafe,5413 Shearon Harris Rd,NEW HILL,2004-06-02T00:00:00.000Z,-78.94432666,35.63332297,1.0
4092014425,Greek Fiesta at Crossroads,319 Crossroads BLVD ,RALEIGH,2005-10-25T00:00:00.000Z,0.0,0.0,6.0
4092016657,CITY BARBECUE,1305 KILDAIRE FARM RD ,RALEIGH,2014-03-28T00:00:00.000Z,-78.78333323,35.76164635,8.0
4092016051,SUGAR BUZZ BAKERY & CAFE,1231 KILDAIRE FARM RD ,RALEIGH,2011-11-28T00:00:00.000Z,-78.78338623,35.76303931,3.0
4092015836,TIJUANA FLATS #155,151 SE CARY  PKY ,RALEIGH,2010-12-01T00:00:00.000Z,-78.78164258,35.75804335,2.0
4092015289,BRIO TUSCAN GRILLE,4325 GLENWOOD AVE ,RALEIGH,2008-11-18T00:00:00.000Z,-78.68184484,35.84183815,3.0
4092018187,ZAXBY'S,1021 N HARRISON  AVE ,RALEIGH,2019-09-26T00:00:00.000Z,-78.78302072,35.8036362,0.0
4092015059,Jimmy John's #895,8204 Tryon Woods  DR ,RALEIGH,2008-02-20T00:00:00.000Z,-78.74169613,35.74700826,2.0
4092015488,JERSEY MIKES SUBS,280 MEETING ST ,RALEIGH,2009-10-12T00:00:00.000Z,-78.74426752,35.756834999999995,8.0
4092013789,Hong Kong,3490-190 Kildaire Farm RD ,RALEIGH,2003-03-19T00:00:00.000Z,-78.79444913,35.70342293,9.0
4092015729,Jason's Deli # 162,210 CROSSROADS BLVD ,RALEIGH,2010-09-24T00:00:00.000Z,-78.74132533,35.76116082,18.0
4092014556,KFC #J120098,12313 Capital BLVD ,RALEIGH,2006-04-24T00:00:00.000Z,-78.53878491,35.98231024,0.0
4092016395,MY PLACE,2108 S MAIN ST ,RALEIGH,2013-03-04T00:00:00.000Z,-78.53365318,35.94860027,3.0
4092017637,Wake Forest Juice Bar,1040 FORESTVILLE RD ,RALEIGH,2017-06-21T00:00:00.000Z,-78.50738549,35.941390000000006,3.0
4092018073,Budacai,120 E Martin ST ,RALEIGH,2019-03-05T00:00:00.000Z,-78.63713929,35.77657388,0.0
4092015131,The Pit,328 W Davie ST ,RALEIGH,2008-05-14T00:00:00.000Z,-78.64472372,35.77605684,4.0
4092016443,JUSTICE CENTER CAFE,300 S SALISBURY ST ,RALEIGH,2013-06-11T00:00:00.000Z,-78.6411193,35.77632989,1.0
4092017563,SIR WALTER COFFEE,145 E DAVIE ST ,RALEIGH,2017-03-30T00:00:00.000Z,-78.63753225,35.77583605,4.0
4092017244,WHISKEY KITCHEN,201 W MARTIN ST ,RALEIGH,2016-06-17T00:00:00.000Z,-78.64215374,35.77671492,7.0
4092012896,CITY CLUB RALEIGH,150 Fayetteville St,RALEIGH,1999-03-04T00:00:00.000Z,-78.63970962,35.77872217,6.0
4092017339,Apero,309 BLAKE ST ,RALEIGH,2016-10-14T00:00:00.000Z,-78.63560413,35.77638073,0.0
4092017461,AMORINO GELATO,137 E DAVIE ST ,RALEIGH,2016-11-15T00:00:00.000Z,-78.63753225,35.77583605,1.0
4092017773,Tama Tea,401-103 Fayetteville ST ,RALEIGH,2017-12-30T00:00:00.000Z,-78.63927582,35.77556192,1.0
4092017311,CAFE,110 S PERSON ST ,RALEIGH,2016-09-09T00:00:00.000Z,-78.63541998,35.7790896,5.0
4092016675,CLYDE COOPER'S BARBECUE,327 S WILMINGTON ST ,RALEIGH,2014-04-15T00:00:00.000Z,-78.63784658,35.77659846,6.0
4092016679,BITTERSWEET,16 E MARTIN ST ,RALEIGH,2014-04-23T00:00:00.000Z,-78.63853007,35.77684835,0.0
4092010688,State Hwy Buidling Lunchenette,1 S Wilmington ST ,RALEIGH,1991-04-03T00:00:00.000Z,-78.63730894,35.77991625,2.0
4092016659,SONO SUSHI BAR,319 FAYETTEVILLE ST ,RALEIGH,2014-04-03T00:00:00.000Z,-78.63879706,35.77609243,8.0
4092015773,BEASLEY'S/CHUCK'S/FOX,237  S WILMINGTON ST ,RALEIGH,2011-07-20T00:00:00.000Z,-78.63804141,35.77705691,3.0
4092018156,Poole'side Pies,428 S MCDOWELL ST,RALEIGH,2019-08-22T00:00:00.000Z,-78.64230785,35.7746342,0.0
4092018001,Che Empanadas,500-115 E Davie ST ,RALEIGH,2018-12-17T00:00:00.000Z,-78.63247092,35.77531669,0.0
4092016155,DAILY PLANET CAFE,11   W JONES ST ,RALEIGH,2012-04-12T00:00:00.000Z,-78.63943083,35.78220511,3.0
4092017479,THE DISTRICT RALEIGH,317 W MORGAN ST ,RALEIGH,2016-12-05T00:00:00.000Z,-78.64400454,35.77943405,1.0
4092014711,The Big Easy ,222 Fayetteville ST ,RALEIGH,2006-11-13T00:00:00.000Z,-78.63976344,35.77758371,4.0
4092014942,Centro,106 S Wilmington ST ,RALEIGH,2007-09-10T00:00:00.000Z,-78.63844527,35.77926874,4.0
4092017624,DOMINO'S #8855,135 E DAVIE ST ,RALEIGH,2017-06-16T00:00:00.000Z,-78.63753225,35.77583605,1.0
4092016816,LUCETTEGRACE,235 S. SALISBURY STREET,RALEIGH,2014-11-21T00:00:00.000Z,-78.63978546,35.77728476,0.0
4092017183,B. GOOD,555-110 FAYETTEVILLE ST ,RALEIGH,2016-03-15T00:00:00.000Z,-78.63942323,35.7729602,7.0
4092017793,Cold off the Press,416-100 W South ST ,RALEIGH,2018-01-29T00:00:00.000Z,-78.64561302,35.7723683,1.0
4092013896,Woody's @ City Market,205 Wolfe St ,RALEIGH,2003-08-29T00:00:00.000Z,-78.63643476,35.77636518,3.0
4092015415,GRAVY,135 S WILMINGTON ST ,RALEIGH,2009-06-08T00:00:00.000Z,-78.63798592,35.77854302,2.0
4092018169,Reuben's NY Deli,170  E Davie ST ,RALEIGH,2019-09-05T00:00:00.000Z,-78.63762576,35.77518054,0.0
4092017644,Mo Fu Shoppe,321 S Blount ST ,RALEIGH,2017-06-26T00:00:00.000Z,-78.63624076,35.77587123,10.0
4092018138,Crema at City Plaza,421 Fayettville ST ,RALEIGH,2019-07-18T00:00:00.000Z,-78.63936414,35.77440995,0.0
4092018081,Cava #84,403 Daniels ST ,RALEIGH,2019-03-19T00:00:00.000Z,-78.66157335,35.79001079,0.0
4092016776,MANHATTAN CAFE,320 S WILMINGTON  ST ,RALEIGH,2014-10-16T00:00:00.000Z,-78.63879706,35.77609243,1.0
4092018014,Transfer Company Bar,500 E Davie ST ,RALEIGH,2018-11-29T00:00:00.000Z,-78.63206132,35.77487463,0.0
4092015280,SITTI BY NEOMONDE,137 S WILMINGTON  ST ,RALEIGH,2008-11-05T00:00:00.000Z,-78.63795047,35.77838014,3.0
4092016908,COURTHOUSE DELI,316 FAYETTEVILLE ST.,RALEIGH,2015-04-20T00:00:00.000Z,-78.63982973,35.776264700000006,1.0
4092018139,Sweet Tea and Cornbread Cafe,5 E Edenton ST ,RALEIGH,2019-07-18T00:00:00.000Z,-78.63858369,35.78186205,0.0
4092014491,The New Oakwood Cafe,300 E Edenton ST ,RALEIGH,2006-02-06T00:00:00.000Z,-78.63447354,35.78089277,5.0
4092016764,BON APPETIT @ CITRIX,120 S. WEST STREET,RALEIGH,2014-09-19T00:00:00.000Z,-78.6465447,35.77892759,4.0
4092016771,Linus & Pepper's,126 S SALISBURY ST ,RALEIGH,2014-09-30T00:00:00.000Z,-78.64041384,35.77862242,0.0
4092016001,TASTY BEVERAGE CO,327 W DAVIE ST ,RALEIGH,2011-09-15T00:00:00.000Z,-78.64497473,35.7752364,0.0
4092016959,SHERATON RALEIGH KITCHEN/JIMMY V'S OSTERIA & BAR,421 S SALISBURY ST ,RALEIGH,2015-07-07T00:00:00.000Z,-78.6399062,35.77493479,19.0
4092016325,THE FICTION KITCHEN,428 SE DAWSON ST ,RALEIGH,2012-12-14T00:00:00.000Z,-78.64374641,35.77461388,3.0
4092016473,STARBUCKS #75937,500 Fayetteville ST ,RALEIGH,2013-08-16T00:00:00.000Z,-78.63997557,35.77359698,8.0
4092017506,TROPHY TAP & TABLE,225 S WILMINGTON ST ,RALEIGH,2017-01-18T00:00:00.000Z,-78.63794467,35.77744199,5.0
4092017641,Benny Capitale's,121-110 Fayetteville ST ,RALEIGH,2017-07-06T00:00:00.000Z,-78.63907373,35.779276,1.0
4092017025,THE BERKELEY CAFE,217 W MARTIN ST ,RALEIGH,2015-09-21T00:00:00.000Z,-78.64280742,35.77679382,10.0
4092016456,CRANK ARM BREWING COMPANY,319 W DAVIE ST ,RALEIGH,2013-06-28T00:00:00.000Z,-78.64407042,35.77552399,1.0
4092016474,RYE BAR & SOUTHERN KITCHEN,500 FAYETTEVILLE ST ,RALEIGH,2013-08-20T00:00:00.000Z,-78.63997557,35.77359698,8.0
4092016614,SUBWAY #14347,150 Fayetteville  ST ,RALEIGH,2014-02-03T00:00:00.000Z,-78.63970962,35.77872217,3.0
4092018178,SmokeStacks Cafe,701 E LANE ST ,RALEIGH,2019-09-18T00:00:00.000Z,-78.62913849,35.78369416,0.0
4092017486,ROYALE,200 MARTIN ST ,RALEIGH,2016-11-18T00:00:00.000Z,-78.64193849,35.77706282,1.0
4092025282,Alimentari,500 E DAVIE ST,RALEIGH,2019-09-17T00:00:00.000Z,-78.63206132,35.77487463,0.0
4092017783,Tonbo Ramen,211 S Wilmington ST ,RALEIGH,2018-01-25T00:00:00.000Z,-78.63804143,35.77784061,2.0
4092015312,JOSE AND SONS,327 W DAVIE ST ,RALEIGH,2008-12-31T00:00:00.000Z,-78.64497473,35.7752364,5.0
4092018020,Burial Beer Co.,500-170 E Davie ST ,RALEIGH,2019-01-02T00:00:00.000Z,-78.63247092,35.77531669,0.0
4092017178,RALEIGH RAW,7 W HARGETT ST ,RALEIGH,2016-03-14T00:00:00.000Z,-78.63957319,35.77810282,0.0
4092017085,VITA VITE,313 W HARGETT ST ,RALEIGH,2015-11-13T00:00:00.000Z,-78.64424204,35.77820745,1.0
4092015826,Tuscan Blu,327 W. DAVIE ST ,RALEIGH,2010-11-19T00:00:00.000Z,-78.64497473,35.7752364,2.0
4092017873,GiGi's Pizza,421-103 FAYETTEVILLE ST ,RALEIGH,2018-07-13T00:00:00.000Z,-78.63931254,35.77495498,1.0
4092017931,Hearth,208 Wolfe ST ,RALEIGH,2018-09-17T00:00:00.000Z,-78.63624076,35.77587123,0.0
4092016926,DEATH AND TAXES,105 W HARGETT ST ,RALEIGH,2015-04-08T00:00:00.000Z,-78.64044969999999,35.77817353,3.0
4092014486,Big Ed's City Market Restaurant,220 Wolfe ST ,RALEIGH,2006-01-06T00:00:00.000Z,-78.6359868,35.77605485,6.0
4092014505,Sosta Cafe,130 E Davie ST,RALEIGH,2006-02-16T00:00:00.000Z,-78.63762576,35.77518054,0.0
4092017772,A Place at the Table,300 W Hargett ST ,RALEIGH,2018-01-05T00:00:00.000Z,-78.64406686,35.77885883,2.0
4092016387,THE HAT RACK (RED HAT 9TH FLOOR),100 E DAVIE ST ,RALEIGH,2013-03-13T00:00:00.000Z,-78.63762576,35.77518054,5.0
4092016191,ORO RESTAURANT & LOUNGE,18 E MARTIN ST ,RALEIGH,2012-05-15T00:00:00.000Z,-78.63842774,35.77684525,1.0
4092016248,BIDA MANDA,222 S BLOUNT ST ,RALEIGH,2012-08-28T00:00:00.000Z,-78.63692839,35.77726279,3.0
4092017787,Riddle Raleigh,314 S Blount ST ,RALEIGH,2018-02-02T00:00:00.000Z,-78.6375122,35.77621755,5.0
4092014137,Julians Intl. Restaurant and Deli,2215 New Hope Church RD ,RALEIGH,2004-09-22T00:00:00.000Z,-78.60062749,35.83624718,3.0
4092016265,ACRO CAFE,11 W JONES ST ,RALEIGH,2012-09-14T00:00:00.000Z,-78.63943083,35.78220511,0.0
4092015215,RALEIGH CONVENTION CENTER,500 S SALISBURY  ST ,RALEIGH,2008-09-02T00:00:00.000Z,-78.64125822,35.77365136,6.0
4092018034,Benchwarmers Bagels,500-109 E Davie ST ,RALEIGH,2019-01-23T00:00:00.000Z,-78.63247092,35.77531669,0.0
4092017545,BREWERY BHAVANA,218 S BLOUNT ST ,RALEIGH,2017-03-06T00:00:00.000Z,-78.63692426,35.77740827,6.0
4092017577,ST. ROCH,223 S WILMINGTON ST ,RALEIGH,2017-04-20T00:00:00.000Z,-78.63794241,35.77751377,3.0
4092018013,Local Oyster Bar,500 E Davie ST ,RALEIGH,2018-12-07T00:00:00.000Z,-78.63206132,35.77487463,0.0
4092018046,London Bridge Pub,110 E Hargett ST ,RALEIGH,2019-02-01T00:00:00.000Z,-78.63784395,35.77795451,0.0
4092014534,Raleigh Times Bar,14 E Hargett ST ,RALEIGH,2006-03-21T00:00:00.000Z,-78.63861815,35.77806273,7.0
4092016278,Pizza La Stella,219 FAYETTTEVILLE ST ,RALEIGH,2012-10-15T00:00:00.000Z,-78.6387137,35.77765525,4.0
4092016343,PLAZA CAFE,411 FAYETTEVILLE ST ,RALEIGH,2013-07-25T00:00:00.000Z,-78.63883977,35.77508557,9.0
4092017836,Market Hall,214 E. MARTIN STREET,RALEIGH,2018-05-07T00:00:00.000Z,-78.63599541,35.77650911,1.0
4092017253,42 & LAWRENCE,134 E MARTIN ST ,RALEIGH,2016-07-01T00:00:00.000Z,-78.63713929,35.77657388,1.0
4092017522,IMURJ CAFE,300 S. MCDOWELL ST.,RALEIGH,2017-02-06T00:00:00.000Z,-78.64215374,35.77671492,1.0
4092017485,CITY MARKET SUSHI,315 BLAKE ST ,RALEIGH,2016-12-01T00:00:00.000Z,-78.63561219,35.77622916,2.0
